,_id,Power Limit (Watts),Memory Clock Limit (MHz),Total Memory Allocation (MB),GPU Clock Limit (MHz),GPU Info,Start Time,Category,Collect,GPU Utilization (%),Power Draw (Watts),GPU Temp (°C),GPU Current Clock (MHz),Memory Current Clock (MHz),Memory Allocation Used (MB),Memory Utilization (%),Current Time,Time Delta,Iteration,model,created_at,done,total_duration,load_duration,prompt_eval_count,prompt_eval_duration,eval_count,eval_duration,message,prompt_eval_rate,eval_rate
405,68755c0ec9327eb904ad1284,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:42,93,331,,,,,,,,,,,,
406,68755c0ec9327eb904ad1285,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:42,93,332,,,,,,,,,,,,
407,68755c0fc9327eb904ad1286,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:43,93,333,,,,,,,,,,,,
408,68755c0fc9327eb904ad1287,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:43,94,334,,,,,,,,,,,,
409,68755c0fc9327eb904ad1288,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:43,94,335,,,,,,,,,,,,
410,68755c0fc9327eb904ad1289,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:43,94,336,,,,,,,,,,,,
411,68755c10c9327eb904ad128a,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:44,94,337,,,,,,,,,,,,
412,68755c10c9327eb904ad128b,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:44,94,338,,,,,,,,,,,,
413,68755c10c9327eb904ad128c,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:44,95,339,,,,,,,,,,,,
414,68755c10c9327eb904ad128d,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:44,95,340,,,,,,,,,,,,
415,68755c11c9327eb904ad128e,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:45,95,341,,,,,,,,,,,,
416,68755c11c9327eb904ad128f,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:45,95,342,,,,,,,,,,,,
417,68755c11c9327eb904ad1290,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:45,96,343,,,,,,,,,,,,
418,68755c11c9327eb904ad1291,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:45,96,344,,,,,,,,,,,,
419,68755c12c9327eb904ad1292,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:46,96,345,,,,,,,,,,,,
420,68755c12c9327eb904ad1293,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:46,96,346,,,,,,,,,,,,
421,68755c12c9327eb904ad1294,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:46,97,347,,,,,,,,,,,,
422,68755c12c9327eb904ad1295,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:46,97,348,,,,,,,,,,,,
423,68755c12c9327eb904ad1296,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:46,97,349,,,,,,,,,,,,
424,68755c13c9327eb904ad1297,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:47,97,350,,,,,,,,,,,,
425,68755c13c9327eb904ad1298,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:47,97,351,,,,,,,,,,,,
426,68755c13c9327eb904ad1299,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:47,98,352,,,,,,,,,,,,
427,68755c13c9327eb904ad129a,,,,,,,Prompt 6,True,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:47,98,353,,,,,,,,,,,,
428,68755c14c9327eb904ad129b,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:48,98,354,,,,,,,,,,,,
429,68755c14c9327eb904ad129c,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:48,98,355,,,,,,,,,,,,
430,68755c14c9327eb904ad129d,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:48,99,356,,,,,,,,,,,,
431,68755c14c9327eb904ad129e,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:48,99,357,,,,,,,,,,,,
432,68755c15c9327eb904ad129f,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:49,99,358,,,,,,,,,,,,
433,68755c15c9327eb904ad12a0,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:49,99,359,,,,,,,,,,,,
434,68755c15c9327eb904ad12a1,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:49,100,360,,,,,,,,,,,,
435,68755c15c9327eb904ad12a2,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:49,100,361,,,,,,,,,,,,
436,68755c16c9327eb904ad12a3,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:50,100,362,,,,,,,,,,,,
437,68755c16c9327eb904ad12a4,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:50,100,363,,,,,,,,,,,,
438,68755c16c9327eb904ad12a5,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:50,101,364,,,,,,,,,,,,
439,68755c16c9327eb904ad12a6,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:50,101,365,,,,,,,,,,,,
440,68755c17c9327eb904ad12a7,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:51,101,366,,,,,,,,,,,,
441,68755c17c9327eb904ad12a8,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:51,101,367,,,,,,,,,,,,
442,68755c17c9327eb904ad12a9,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:51,102,368,,,,,,,,,,,,
443,68755c17c9327eb904ad12aa,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:51,102,369,,,,,,,,,,,,
444,68755c17c9327eb904ad12ab,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:51,102,370,,,,,,,,,,,,
445,68755c18c9327eb904ad12ac,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:52,102,371,,,,,,,,,,,,
446,68755c18c9327eb904ad12ad,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:52,103,372,,,,,,,,,,,,
447,68755c18c9327eb904ad12ae,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:52,103,373,,,,,,,,,,,,
448,68755c18c9327eb904ad12af,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:52,103,374,,,,,,,,,,,,
449,68755c19c9327eb904ad12b0,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:53,103,375,,,,,,,,,,,,
450,68755c19c9327eb904ad12b1,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:53,104,376,,,,,,,,,,,,
451,68755c19c9327eb904ad12b2,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:53,104,377,,,,,,,,,,,,
452,68755c19c9327eb904ad12b3,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:53,104,378,,,,,,,,,,,,
453,68755c1ac9327eb904ad12b4,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:54,104,379,,,,,,,,,,,,
454,68755c1ac9327eb904ad12b5,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:54,104,380,,,,,,,,,,,,
455,68755c1ac9327eb904ad12b6,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:54,105,381,,,,,,,,,,,,
456,68755c1ac9327eb904ad12b7,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:54,105,382,,,,,,,,,,,,
457,68755c1bc9327eb904ad12b8,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:55,105,383,,,,,,,,,,,,
458,68755c1bc9327eb904ad12b9,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:55,105,384,,,,,,,,,,,,
459,68755c1bc9327eb904ad12ba,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:55,106,385,,,,,,,,,,,,
460,68755c1bc9327eb904ad12bb,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:55,106,386,,,,,,,,,,,,
461,68755c1cc9327eb904ad12bc,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:56,106,387,,,,,,,,,,,,
462,68755c1cc9327eb904ad12bd,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:56,106,388,,,,,,,,,,,,
463,68755c1cc9327eb904ad12be,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:56,107,389,,,,,,,,,,,,
464,68755c1cc9327eb904ad12bf,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:56,107,390,,,,,,,,,,,,
465,68755c1dc9327eb904ad12c0,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:57,107,391,,,,,,,,,,,,
466,68755c1dc9327eb904ad12c1,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:57,107,392,,,,,,,,,,,,
467,68755c1dc9327eb904ad12c2,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:57,108,393,,,,,,,,,,,,
468,68755c1dc9327eb904ad12c3,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:57,108,394,,,,,,,,,,,,
469,68755c1ec9327eb904ad12c4,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:58,108,395,,,,,,,,,,,,
470,68755c1ec9327eb904ad12c5,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:58,108,396,,,,,,,,,,,,
471,68755c1ec9327eb904ad12c6,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:58,109,397,,,,,,,,,,,,
472,68755c1ec9327eb904ad12c7,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:58,109,398,,,,,,,,,,,,
473,68755c1fc9327eb904ad12c8,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:59,109,399,,,,,,,,,,,,
474,68755c1fc9327eb904ad12c9,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:59,109,400,,,,,,,,,,,,
475,68755c1fc9327eb904ad12ca,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:59,110,401,,,,,,,,,,,,
476,68755c1fc9327eb904ad12cb,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:35:59,110,402,,,,,,,,,,,,
477,68755c20c9327eb904ad12cc,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:00,110,403,,,,,,,,,,,,
478,68755c20c9327eb904ad12cd,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:00,110,404,,,,,,,,,,,,
479,68755c20c9327eb904ad12ce,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:00,111,405,,,,,,,,,,,,
480,68755c20c9327eb904ad12cf,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:00,111,406,,,,,,,,,,,,
481,68755c21c9327eb904ad12d0,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:01,111,407,,,,,,,,,,,,
482,68755c21c9327eb904ad12d1,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:01,111,408,,,,,,,,,,,,
483,68755c21c9327eb904ad12d2,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:01,112,409,,,,,,,,,,,,
484,68755c21c9327eb904ad12d3,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:01,112,410,,,,,,,,,,,,
485,68755c22c9327eb904ad12d4,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:02,112,411,,,,,,,,,,,,
486,68755c22c9327eb904ad12d5,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:02,112,412,,,,,,,,,,,,
487,68755c22c9327eb904ad12d6,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:02,113,413,,,,,,,,,,,,
488,68755c22c9327eb904ad12d7,,,,,,,Prompt 6,True,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:02,113,414,,,,,,,,,,,,
489,68755c22c9327eb904ad12d8,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:02,113,415,,,,,,,,,,,,
490,68755c23c9327eb904ad12d9,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:03,113,416,,,,,,,,,,,,
491,68755c23c9327eb904ad12da,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:03,113,417,,,,,,,,,,,,
492,68755c23c9327eb904ad12db,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:03,114,418,,,,,,,,,,,,
493,68755c23c9327eb904ad12dc,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:03,114,419,,,,,,,,,,,,
494,68755c24c9327eb904ad12dd,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:04,114,420,,,,,,,,,,,,
495,68755c24c9327eb904ad12de,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:04,114,421,,,,,,,,,,,,
496,68755c24c9327eb904ad12df,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:04,115,422,,,,,,,,,,,,
497,68755c24c9327eb904ad12e0,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:04,115,423,,,,,,,,,,,,
498,68755c25c9327eb904ad12e1,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:05,115,424,,,,,,,,,,,,
499,68755c25c9327eb904ad12e2,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:05,115,425,,,,,,,,,,,,
500,68755c25c9327eb904ad12e3,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:05,116,426,,,,,,,,,,,,
501,68755c25c9327eb904ad12e4,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:05,116,427,,,,,,,,,,,,
502,68755c25c9327eb904ad12e5,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:05,116,428,,,,,,,,,,,,
503,68755c26c9327eb904ad12e6,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:06,116,429,,,,,,,,,,,,
504,68755c26c9327eb904ad12e7,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:06,117,430,,,,,,,,,,,,
505,68755c26c9327eb904ad12e8,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:06,117,431,,,,,,,,,,,,
506,68755c26c9327eb904ad12e9,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:06,117,432,,,,,,,,,,,,
507,68755c27c9327eb904ad12ea,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:07,117,433,,,,,,,,,,,,
508,68755c27c9327eb904ad12eb,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:07,117,434,,,,,,,,,,,,
509,68755c27c9327eb904ad12ec,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:07,118,435,,,,,,,,,,,,
510,68755c27c9327eb904ad12ed,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:07,118,436,,,,,,,,,,,,
511,68755c28c9327eb904ad12ee,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:08,118,437,,,,,,,,,,,,
512,68755c28c9327eb904ad12ef,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:08,119,438,,,,,,,,,,,,
513,68755c28c9327eb904ad12f0,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:08,119,439,,,,,,,,,,,,
514,68755c29c9327eb904ad12f1,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:09,119,440,,,,,,,,,,,,
515,68755c29c9327eb904ad12f2,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:09,119,441,,,,,,,,,,,,
516,68755c29c9327eb904ad12f3,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:09,120,442,,,,,,,,,,,,
517,68755c29c9327eb904ad12f4,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:09,120,443,,,,,,,,,,,,
518,68755c29c9327eb904ad12f5,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:09,120,444,,,,,,,,,,,,
519,68755c2ac9327eb904ad12f6,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:10,120,445,,,,,,,,,,,,
520,68755c2ac9327eb904ad12f7,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:10,120,446,,,,,,,,,,,,
521,68755c2ac9327eb904ad12f8,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:10,121,447,,,,,,,,,,,,
522,68755c2ac9327eb904ad12f9,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:10,121,448,,,,,,,,,,,,
523,68755c2bc9327eb904ad12fa,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:11,121,449,,,,,,,,,,,,
524,68755c2bc9327eb904ad12fb,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:11,122,450,,,,,,,,,,,,
525,68755c2bc9327eb904ad12fc,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:11,122,451,,,,,,,,,,,,
526,68755c2bc9327eb904ad12fd,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:11,122,452,,,,,,,,,,,,
527,68755c2cc9327eb904ad12fe,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:12,122,453,,,,,,,,,,,,
528,68755c2cc9327eb904ad12ff,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:12,122,454,,,,,,,,,,,,
529,68755c2cc9327eb904ad1300,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:12,123,455,,,,,,,,,,,,
530,68755c2cc9327eb904ad1301,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:12,123,456,,,,,,,,,,,,
531,68755c2dc9327eb904ad1302,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:13,123,457,,,,,,,,,,,,
532,68755c2dc9327eb904ad1303,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:13,123,458,,,,,,,,,,,,
533,68755c2dc9327eb904ad1304,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:13,124,459,,,,,,,,,,,,
534,68755c2dc9327eb904ad1305,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:13,124,460,,,,,,,,,,,,
535,68755c2ec9327eb904ad1306,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:14,124,461,,,,,,,,,,,,
536,68755c2ec9327eb904ad1307,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:14,124,462,,,,,,,,,,,,
537,68755c2ec9327eb904ad1308,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:14,125,463,,,,,,,,,,,,
538,68755c2ec9327eb904ad1309,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:14,125,464,,,,,,,,,,,,
539,68755c2fc9327eb904ad130a,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:15,125,465,,,,,,,,,,,,
540,68755c2fc9327eb904ad130b,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:15,125,466,,,,,,,,,,,,
541,68755c2fc9327eb904ad130c,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:15,126,467,,,,,,,,,,,,
542,68755c2fc9327eb904ad130d,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:15,126,468,,,,,,,,,,,,
543,68755c30c9327eb904ad130e,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:16,126,469,,,,,,,,,,,,
544,68755c30c9327eb904ad130f,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:16,126,470,,,,,,,,,,,,
545,68755c30c9327eb904ad1310,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:16,127,471,,,,,,,,,,,,
546,68755c30c9327eb904ad1311,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:16,127,472,,,,,,,,,,,,
547,68755c30c9327eb904ad1312,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:16,127,473,,,,,,,,,,,,
548,68755c31c9327eb904ad1313,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:17,127,474,,,,,,,,,,,,
549,68755c31c9327eb904ad1314,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:17,128,475,,,,,,,,,,,,
550,68755c31c9327eb904ad1315,,,,,,,Prompt 6,True,0.84,193.06,44.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:17,128,476,,,,,,,,,,,,
551,68755c31c9327eb904ad1316,,,,,,,Prompt 6,True,0.84,193.06,45.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:17,128,477,,,,,,,,,,,,
552,68755c32c9327eb904ad1317,,,,,,,Prompt 6,True,0.85,196.24,45.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:18,128,478,,,,,,,,,,,,
553,68755c32c9327eb904ad1318,,,,,,,Prompt 6,True,0.85,196.24,45.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:18,128,479,,,,,,,,,,,,
554,68755c32c9327eb904ad1319,,,,,,,Prompt 6,True,0.85,196.24,45.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:18,129,480,,,,,,,,,,,,
555,68755c32c9327eb904ad131a,,,,,,,Prompt 6,True,0.85,196.24,45.0,1380000000.0,877000000.0,6667894784.0,0.55,15:36:18,129,481,,,,,,,,,,,,
